tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,img_num,first_probability,probability_conf1,for_dog_1,second_probability,probability_conf2,for_dog_2,third_probability,probability_conf3,for_dog_3,dog_stage
712438159032893441,2016-03-23 00:37:48+00:00,http://twitter.com,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,https://twitter.com/dog_rates/status/712438159032893441/photo/1,11,10,Kane,5799,1756,https://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,1.0,ice bear,0.869477,False,great pyrenees,0.069457,True,labrador retriever,0.02474,True,
712092745624633345,2016-03-22 01:45:15+00:00,http://twitter.com,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,https://twitter.com/dog_rates/status/712092745624633345/photo/1,7,10,Steven,3211,1016,https://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,1.0,triceratops,0.235373,False,llama,0.153126,False,three-toed sloth,0.11184,False,
712085617388212225,2016-03-22 01:16:55+00:00,http://twitter.com,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL","https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1,https://twitter.com/dog_rates/status/712085617388212225/photo/1",11,10,Olive,3531,556,https://pbs.twimg.com/media/CeHWFksXIAAyypp.jpg,2.0,shih-tzu,0.625129,True,tibetan terrier,0.126897,True,lhasa,0.119663,True,
712065007010385924,2016-03-21 23:55:01+00:00,http://twitter.com,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,https://twitter.com/dog_rates/status/712065007010385924/photo/1,6,10,Chester,2451,700,https://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,1.0,goose,0.214301,False,gibbon,0.084253,False,pizza,0.0801683,False,
711968124745228288,2016-03-21 17:30:03+00:00,http://twitter.com,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,https://twitter.com/dog_rates/status/711968124745228288/photo/1,10,10,Winston,8776,2601,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,1.0,espresso,0.430135,False,coffee mug,0.418483,False,cup,0.0883911999999999,False,pupper
711743778164514816,2016-03-21 02:38:34+00:00,http://twitter.com,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,https://twitter.com/dog_rates/status/711743778164514816/photo/1,11,10,Roosevelt,3095,1101,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1.0,lakeland terrier,0.4595149999999999,True,miniature poodle,0.219661,True,standard poodle,0.130189,True,
711652651650457602,2016-03-20 20:36:28+00:00,http://twitter.com,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,https://twitter.com/dog_rates/status/711652651650457602/photo/1,9,10,Gary,4228,1037,https://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,1.0,llama,0.8567889999999999,False,arabian camel,0.098727,False,neck brace,0.0163772,False,
711008018775851008,2016-03-19 01:54:56+00:00,http://twitter.com,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://twitter.com/dog_rates/status/711008018775851008/photo/1,11,10,Chuckles,3275,710,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1.0,french bulldog,0.731405,True,boston bull,0.150672,True,pug,0.0218109,True,pupper
710997087345876993,2016-03-19 01:11:29+00:00,http://twitter.com,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,https://twitter.com/dog_rates/status/710997087345876993/photo/1,12,10,Milo,4960,1561,https://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,1.0,malamute,0.28126,True,eskimo dog,0.232641,True,pembroke,0.091602,True,
710844581445812225,2016-03-18 15:05:29+00:00,http://twitter.com,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,https://twitter.com/dog_rates/status/710844581445812225/photo/1,10,10,Staniel,2775,779,https://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,1.0,dingo,0.536593,False,pembroke,0.200407,True,basenji,0.0607345,True,
710833117892898816,2016-03-18 14:19:56+00:00,http://twitter.com,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,https://twitter.com/dog_rates/status/710833117892898816/photo/1,12,10,Sora,2937,606,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1.0,pembroke,0.803742,True,cardigan,0.189712,True,german shepherd,0.00174609,True,
710588934686908417,2016-03-17 22:09:38+00:00,http://twitter.com,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",12,10,Beemo,4968,2107,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,4.0,pembroke,0.982004,True,cardigan,0.00894347,True,malamute,0.0075498999999999,True,
710283270106132480,2016-03-17 01:55:02+00:00,http://twitter.com,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",11,10,Gunner,2308,580,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2.0,shih-tzu,0.932401,True,lhasa,0.0308057,True,tibetan terrier,0.00897428,True,
710272297844797440,2016-03-17 01:11:26+00:00,http://twitter.com,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,https://twitter.com/dog_rates/status/710272297844797440/photo/1,11,10,infuriating,4945,1425,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1.0,old english sheepdog,0.586307,True,wire-haired fox terrier,0.118622,True,lakeland terrier,0.106806,True,
710153181850935296,2016-03-16 17:18:07+00:00,http://twitter.com,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",11,10,Lacy,3153,1006,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,2.0,cowboy hat,0.979053,False,sombrero,0.0106825,False,cocker spaniel,0.00271296,True,
710140971284037632,2016-03-16 16:29:35+00:00,http://twitter.com,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,https://twitter.com/dog_rates/status/710140971284037632/photo/1,8,10,Tater,3017,1008,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1.0,pekinese,0.95317,True,papillon,0.0195169,True,japanese spaniel,0.00582051,True,
709918798883774466,2016-03-16 01:46:45+00:00,http://twitter.com,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",12,10,Watson,3250,1215,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2.0,pembroke,0.956222,True,cardigan,0.0207273,True,chihuahua,0.00791218,True,
709566166965075968,2016-03-15 02:25:31+00:00,http://twitter.com,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,https://twitter.com/dog_rates/status/709566166965075968/photo/1,12,10,Olaf,3865,1367,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1.0,chow,0.999837,True,tibetan mastiff,0.000116907,True,australian terrier,1.13384e-05,True,
709556954897764353,2016-03-15 01:48:55+00:00,http://twitter.com,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",12,10,Cecil,3593,1204,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2.0,golden retriever,0.790026,True,kuvasz,0.105031,True,labrador retriever,0.0870512,True,
709519240576036864,2016-03-14 23:19:03+00:00,http://twitter.com,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,https://twitter.com/dog_rates/status/709519240576036864/photo/1,9,10,Vince,1620,277,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1.0,cocker spaniel,0.4149819999999999,True,newfoundland,0.225482,True,flat-coated retriever,0.196789,True,
709449600415961088,2016-03-14 18:42:20+00:00,http://twitter.com,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",10,10,Karma,2420,665,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2.0,maltese dog,0.780187,True,dandie dinmont,0.0744286999999999,True,norfolk terrier,0.0337761999999999,True,
709409458133323776,2016-03-14 16:02:49+00:00,http://twitter.com,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,https://twitter.com/dog_rates/status/709409458133323776/photo/1,8,10,Billy,2855,788,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1.0,shetland sheepdog,0.79745,True,collie,0.0540553,True,keeshond,0.0316733,True,
709225125749587968,2016-03-14 03:50:21+00:00,http://twitter.com,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,https://twitter.com/dog_rates/status/709225125749587968/photo/1,11,10,Walker,2615,647,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1.0,labrador retriever,0.271109,True,pomeranian,0.1504869999999999,True,golden retriever,0.1455779999999999,True,
709207347839836162,2016-03-14 02:39:42+00:00,http://twitter.com,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,https://twitter.com/dog_rates/status/709207347839836162/photo/1,11,10,Penny,13755,6567,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1.0,chihuahua,0.948323,True,italian greyhound,0.0177303,True,quilt,0.0166879,False,
709158332880297985,2016-03-13 23:24:56+00:00,http://twitter.com,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,Rodney,2236,470,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1.0,siberian husky,0.212957,True,eskimo dog,0.178887,True,labrador retriever,0.174218,True,
709042156699303936,2016-03-13 15:43:18+00:00,http://twitter.com,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,https://twitter.com/dog_rates/status/709042156699303936/photo/1,9,10,Klevin,5197,1864,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1.0,hotdog,0.8265790000000001,False,rottweiler,0.0681793,True,labrador retriever,0.0492179,True,
708834316713893888,2016-03-13 01:57:25+00:00,http://twitter.com,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,https://twitter.com/dog_rates/status/708834316713893888/photo/1,10,10,Malikai,1860,571,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1.0,eskimo dog,0.283945,True,giant panda,0.218252,False,malamute,0.180401,True,
708810915978854401,2016-03-13 00:24:26+00:00,http://twitter.com,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,Mister,18036,7848,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2.0,golden retriever,0.976139,True,labrador retriever,0.0163009,True,norfolk terrier,0.00187137,True,
708738143638450176,2016-03-12 19:35:15+00:00,http://twitter.com,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,Coco,2997,917,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1.0,pomeranian,0.933457,True,samoyed,0.0572208,True,west highland white terrier,0.000904151,True,
708711088997666817,2016-03-12 17:47:45+00:00,http://twitter.com,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",11,10,Smokey,2790,834,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2.0,tennis ball,0.912961,False,german short-haired pointer,0.0526946,True,labrador retriever,0.0184774,True,
708479650088034305,2016-03-12 02:28:06+00:00,http://twitter.com,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,Bear,2768,765,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1.0,shih-tzu,0.218479,True,lhasa,0.201966,True,norfolk terrier,0.165225,True,
708469915515297792,2016-03-12 01:49:25+00:00,http://twitter.com,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,Bobble,3357,926,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1.0,chihuahua,0.748163,True,toy terrier,0.127717,True,pembroke,0.042141,True,
708356463048204288,2016-03-11 18:18:36+00:00,http://twitter.com,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",10,10,Oliver,3929,1520,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2.0,pug,0.871283,True,french bulldog,0.0418199999999999,True,bath towel,0.015228,False,
708349470027751425,2016-03-11 17:50:48+00:00,http://twitter.com,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,River,2568,831,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1.0,muzzle,0.24389,False,basenji,0.187158,True,boston bull,0.092727,True,
708149363256774660,2016-03-11 04:35:39+00:00,http://twitter.com,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,Jebberson,4672,1727,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1.0,cardigan,0.350993,True,basset,0.164555,True,toy terrier,0.0804836,True,
708119489313951744,2016-03-11 02:36:57+00:00,http://twitter.com,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,Cooper,2937,1102,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1.0,norwich terrier,0.2644829999999999,True,norfolk terrier,0.258786,True,chow,0.0968986999999999,True,
708109389455101952,2016-03-11 01:56:49+00:00,http://twitter.com,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,Remington,2124,610,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1.0,staffordshire bullterrier,0.5161060000000001,True,american staffordshire terrier,0.236075,True,kelpie,0.0697495,True,
707995814724026368,2016-03-10 18:25:30+00:00,http://twitter.com,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,Farfle,3385,1273,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1.0,agama,0.172087,False,gila monster,0.126978,False,lumbermill,0.0504,False,
707969809498152960,2016-03-10 16:42:10+00:00,http://twitter.com,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,Rufus,2941,1097,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1.0,toy poodle,0.908491,True,miniature poodle,0.0826516,True,teddy,0.00578613,False,
707776935007539200,2016-03-10 03:55:45+00:00,http://twitter.com,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,Sadie,3593,1079,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1.0,miniature pinscher,0.890426,True,toy terrier,0.0513347,True,chihuahua,0.0180152999999999,True,
707693576495472641,2016-03-09 22:24:31+00:00,http://twitter.com,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,Jiminus,3765,1133,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,1.0,bathtub,0.499525,False,tub,0.488014,False,washbasin,0.00929825,False,
707610948723478529,2016-03-09 16:56:11+00:00,http://twitter.com,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,Harper,18557,7236,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1.0,golden retriever,0.383223,True,cocker spaniel,0.16593,True,chesapeake bay retriever,0.118199,True,
707420581654872064,2016-03-09 04:19:44+00:00,http://twitter.com,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,Keurig,2499,789,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,1.0,ram,0.518215,False,kuvasz,0.149391,True,great pyrenees,0.106003,True,
707387676719185920,2016-03-09 02:08:59+00:00,http://twitter.com,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,Clarkus,3835,1490,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1.0,chihuahua,0.888468,True,italian greyhound,0.0886346,True,toy terrier,0.0159383,True,
707315916783140866,2016-03-08 21:23:50+00:00,http://twitter.com,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,Finnegus,2698,727,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2.0,bernese mountain dog,0.979235,True,shetland sheepdog,0.0110368,True,appenzeller,0.00397111,True,pupper
707297311098011648,2016-03-08 20:09:54+00:00,http://twitter.com,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,"https://twitter.com/dog_rates/status/707297311098011648/photo/1,https://twitter.com/dog_rates/status/707297311098011648/photo/1",10,10,Cassie,3022,903,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1.0,blenheim spaniel,0.370717,True,shih-tzu,0.201566,True,black-footed ferret,0.101559,False,
707059547140169728,2016-03-08 04:25:07+00:00,http://twitter.com,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,"https://twitter.com/dog_rates/status/707059547140169728/photo/1,https://twitter.com/dog_rates/status/707059547140169728/photo/1",11,10,Cupcake,2796,759,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1.0,samoyed,0.8973120000000001,True,great pyrenees,0.0391802,True,kuvasz,0.019516,True,
707038192327901184,2016-03-08 03:00:15+00:00,http://twitter.com,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,"https://twitter.com/dog_rates/status/707038192327901184/photo/1,https://twitter.com/dog_rates/status/707038192327901184/photo/1",10,10,Kathmandu,2404,900,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1.0,pug,0.642426,True,llama,0.0573062,False,french bulldog,0.0541865,True,
707021089608753152,2016-03-08 01:52:18+00:00,http://twitter.com,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,"https://twitter.com/dog_rates/status/707021089608753152/photo/1,https://twitter.com/dog_rates/status/707021089608753152/photo/1",12,10,Tucker,4433,1540,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2.0,cocker spaniel,0.559658,True,golden retriever,0.314673,True,pekinese,0.0666717,True,
707014260413456384,2016-03-08 01:25:10+00:00,http://twitter.com,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11,10,Ellie,2502,664,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1.0,chihuahua,0.58378,True,italian greyhound,0.129683,True,toy terrier,0.0891526999999999,True,
706901761596989440,2016-03-07 17:58:08+00:00,http://twitter.com,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,https://twitter.com/dog_rates/status/706901761596989440/photo/1,3,10,Elliot,2264,680,https://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,1.0,wild boar,0.859499,False,hog,0.1289809999999999,False,warthog,0.0113178,False,
706681918348251136,2016-03-07 03:24:33+00:00,http://twitter.com,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,"https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1,https://twitter.com/dog_rates/status/706681918348251136/photo/1",12,10,Katie,3627,1103,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1.0,toy poodle,0.717584,True,miniature poodle,0.1514329999999999,True,norwich terrier,0.047087,True,
706644897839910912,2016-03-07 00:57:27+00:00,http://twitter.com,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,https://twitter.com/dog_rates/status/706644897839910912/video/1,9,10,Shadow,2814,1224,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1.0,space heater,0.137871,False,chihuahua,0.132928,True,cougar,0.113866,False,
706538006853918722,2016-03-06 17:52:42+00:00,http://twitter.com,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",https://twitter.com/dog_rates/status/706538006853918722/photo/1,11,10,Oliver,3778,1580,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1.0,chow,0.541794,True,pembroke,0.0949184,True,pomeranian,0.0854393999999999,True,
706346369204748288,2016-03-06 05:11:12+00:00,http://twitter.com,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,"https://twitter.com/dog_rates/status/706346369204748288/photo/1,https://twitter.com/dog_rates/status/706346369204748288/photo/1",12,10,Koda,3768,1035,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1.0,tibetan mastiff,0.956462,True,rottweiler,0.0253809,True,appenzeller,0.00867921,True,
706265994973601792,2016-03-05 23:51:49+00:00,http://twitter.com,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",https://twitter.com/dog_rates/status/706265994973601792/photo/1,11,10,Kara,2979,1030,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1.0,papillon,0.743715,True,pekinese,0.114042,True,saint bernard,0.0477152,True,
706166467411222528,2016-03-05 17:16:20+00:00,http://twitter.com,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,https://twitter.com/dog_rates/status/706166467411222528/photo/1,7,10,Dexter,5636,1819,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1.0,samoyed,0.430418,True,kuvasz,0.2796,True,great pyrenees,0.11748,True,
705975130514706432,2016-03-05 04:36:02+00:00,http://twitter.com,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,"https://twitter.com/dog_rates/status/705975130514706432/photo/1,https://twitter.com/dog_rates/status/705975130514706432/photo/1",10,10,Adele,3397,842,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1.0,staffordshire bullterrier,0.5877640000000001,True,american staffordshire terrier,0.281429,True,bull mastiff,0.0947981,True,pupper
705970349788291072,2016-03-05 04:17:02+00:00,http://twitter.com,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12,10,Lucy,3440,1008,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1.0,golden retriever,0.776346,True,labrador retriever,0.112413,True,chow,0.0369529,True,
705898680587526145,2016-03-04 23:32:15+00:00,http://twitter.com,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,"https://twitter.com/dog_rates/status/705898680587526145/photo/1,https://twitter.com/dog_rates/status/705898680587526145/photo/1",10,10,Max,2597,643,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1.0,collie,0.808276,True,border collie,0.059437,True,groenendael,0.0267203,True,
705475953783398401,2016-03-03 19:32:29+00:00,http://twitter.com,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,"https://twitter.com/dog_rates/status/705475953783398401/photo/1,https://twitter.com/dog_rates/status/705475953783398401/photo/1",12,10,Zara,3231,1045,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1.0,golden retriever,0.908784,True,labrador retriever,0.0303612,True,tennis ball,0.00499562,False,
